id,timestamp,epoch,phase,cpu_pct,mem_pct,mem_used_mb,mem_total_mb,load_1m,load_5m,load_15m,disk_read_kbs,disk_write_kbs,net_rx_kbs,net_tx_kbs,process_count,top_processes
1,2026-03-02T19:46:47.153355Z,1772480807.1533554,idle,0.0,2.3,11817.0,515462.0,0.0,0.0,0.0,,,,,1028,"[{""pid"": ""201952"", ""comm"": ""sshd"", ""cpu"": ""0.1"", ""mem"": ""0.0""}, {""pid"": ""201896"", ""comm"": ""sshd"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201334"", ""comm"": ""kworker/u192:6-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201269"", ""comm"": ""kworker/u192:3-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""200621"", ""comm"": ""kworker/u192:0-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}]"
2,2026-03-02T19:46:49.950629Z,1772480809.9506295,01_idle_baseline,0.0,2.3,11817.0,515462.0,0.0,0.0,0.0,,,,,1028,"[{""pid"": ""201952"", ""comm"": ""sshd"", ""cpu"": ""0.1"", ""mem"": ""0.0""}, {""pid"": ""201896"", ""comm"": ""sshd"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201334"", ""comm"": ""kworker/u192:6-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201269"", ""comm"": ""kworker/u192:3-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""200621"", ""comm"": ""kworker/u192:0-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}]"
3,2026-03-02T19:46:52.744024Z,1772480812.7440245,01_idle_baseline,0.0,2.3,11816.0,515462.0,0.0,0.0,0.0,,,,,1028,"[{""pid"": ""202114"", ""comm"": ""ps"", ""cpu"": ""100"", ""mem"": ""0.0""}, {""pid"": ""201952"", ""comm"": ""sshd"", ""cpu"": ""0.1"", ""mem"": ""0.0""}, {""pid"": ""201896"", ""comm"": ""sshd"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201334"", ""comm"": ""kworker/u192:6-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201269"", ""comm"": ""kworker/u192:3-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}]"
4,2026-03-02T19:46:55.546011Z,1772480815.5460114,01_idle_baseline,0.0,2.3,11818.0,515462.0,0.0,0.0,0.0,,,,,1028,"[{""pid"": ""202127"", ""comm"": ""ps"", ""cpu"": ""100"", ""mem"": ""0.0""}, {""pid"": ""201952"", ""comm"": ""sshd"", ""cpu"": ""0.1"", ""mem"": ""0.0""}, {""pid"": ""201896"", ""comm"": ""sshd"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201703"", ""comm"": ""kworker/u193:0-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201334"", ""comm"": ""kworker/u192:6-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}]"
5,2026-03-02T19:46:58.346024Z,1772480818.346024,rest_after_01_idle_baseline,0.0,2.3,11820.0,515462.0,0.0,0.0,0.0,,,,,1028,"[{""pid"": ""202140"", ""comm"": ""ps"", ""cpu"": ""100"", ""mem"": ""0.0""}, {""pid"": ""201952"", ""comm"": ""sshd"", ""cpu"": ""0.1"", ""mem"": ""0.0""}, {""pid"": ""201896"", ""comm"": ""sshd"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201334"", ""comm"": ""kworker/u192:6-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201703"", ""comm"": ""kworker/u193:0-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}]"
6,2026-03-02T19:47:01.148421Z,1772480821.1484215,rest_after_01_idle_baseline,0.0,2.3,11818.0,515462.0,0.0,0.0,0.0,,,,,1028,"[{""pid"": ""201952"", ""comm"": ""sshd"", ""cpu"": ""0.1"", ""mem"": ""0.0""}, {""pid"": ""201896"", ""comm"": ""sshd"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201334"", ""comm"": ""kworker/u192:6-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201703"", ""comm"": ""kworker/u193:0-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201269"", ""comm"": ""kworker/u192:3-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}]"
7,2026-03-02T19:47:03.950728Z,1772480823.9507282,02_stress_test,0.0,2.3,11818.0,515462.0,0.0,0.0,0.0,,,,,1029,"[{""pid"": ""201952"", ""comm"": ""sshd"", ""cpu"": ""0.1"", ""mem"": ""0.0""}, {""pid"": ""201896"", ""comm"": ""sshd"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201334"", ""comm"": ""kworker/u192:6-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201703"", ""comm"": ""kworker/u193:0-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201269"", ""comm"": ""kworker/u192:3-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}]"
8,2026-03-02T19:47:06.746237Z,1772480826.7484322,02_stress_test,0.0,2.3,11819.0,515462.0,0.0,0.0,0.0,,,,,1029,"[{""pid"": ""202180"", ""comm"": ""ps"", ""cpu"": ""100"", ""mem"": ""0.0""}, {""pid"": ""201952"", ""comm"": ""sshd"", ""cpu"": ""0.2"", ""mem"": ""0.0""}, {""pid"": ""201896"", ""comm"": ""sshd"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201334"", ""comm"": ""kworker/u192:6-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201703"", ""comm"": ""kworker/u193:0-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}]"
9,2026-03-02T19:47:09.550274Z,1772480829.5502744,02_stress_test,0.0,2.3,11820.0,515462.0,0.0,0.0,0.0,,,,,1029,"[{""pid"": ""201952"", ""comm"": ""sshd"", ""cpu"": ""0.1"", ""mem"": ""0.0""}, {""pid"": ""201896"", ""comm"": ""sshd"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201334"", ""comm"": ""kworker/u192:6-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201703"", ""comm"": ""kworker/u193:0-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201269"", ""comm"": ""kworker/u192:3-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}]"
10,2026-03-02T19:47:12.348459Z,1772480832.3484592,02_stress_test,0.0,2.3,11821.0,515462.0,0.0,0.0,0.0,,,,,1029,"[{""pid"": ""202206"", ""comm"": ""ps"", ""cpu"": ""100"", ""mem"": ""0.0""}, {""pid"": ""201952"", ""comm"": ""sshd"", ""cpu"": ""0.2"", ""mem"": ""0.0""}, {""pid"": ""201896"", ""comm"": ""sshd"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201334"", ""comm"": ""kworker/u192:6-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201269"", ""comm"": ""kworker/u192:3-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}]"
11,2026-03-02T19:47:15.145345Z,1772480835.1453452,02_stress_test,0.0,2.3,11820.0,515462.0,0.0,0.0,0.0,,,,,1029,"[{""pid"": ""202219"", ""comm"": ""ps"", ""cpu"": ""100"", ""mem"": ""0.0""}, {""pid"": ""201952"", ""comm"": ""sshd"", ""cpu"": ""0.2"", ""mem"": ""0.0""}, {""pid"": ""201896"", ""comm"": ""sshd"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201334"", ""comm"": ""kworker/u192:6-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201269"", ""comm"": ""kworker/u192:3-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}]"
12,2026-03-02T19:47:17.946236Z,1772480837.9462368,02_stress_test,0.0,2.3,11821.0,515462.0,0.0,0.0,0.0,,,,,1029,"[{""pid"": ""201952"", ""comm"": ""sshd"", ""cpu"": ""0.2"", ""mem"": ""0.0""}, {""pid"": ""201896"", ""comm"": ""sshd"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201334"", ""comm"": ""kworker/u192:6-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201269"", ""comm"": ""kworker/u192:3-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201703"", ""comm"": ""kworker/u193:0-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}]"
13,2026-03-02T19:47:20.750869Z,1772480840.7508693,02_stress_test,0.0,2.3,11821.0,515462.0,0.0,0.0,0.0,,,,,1029,"[{""pid"": ""201952"", ""comm"": ""sshd"", ""cpu"": ""0.2"", ""mem"": ""0.0""}, {""pid"": ""201896"", ""comm"": ""sshd"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201334"", ""comm"": ""kworker/u192:6-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201269"", ""comm"": ""kworker/u192:3-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201703"", ""comm"": ""kworker/u193:0-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}]"
14,2026-03-02T19:47:23.548546Z,1772480843.5485468,02_stress_test,0.0,2.3,11822.0,515462.0,0.0,0.0,0.0,,,,,1029,"[{""pid"": ""201952"", ""comm"": ""sshd"", ""cpu"": ""0.2"", ""mem"": ""0.0""}, {""pid"": ""201896"", ""comm"": ""sshd"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201334"", ""comm"": ""kworker/u192:6-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201269"", ""comm"": ""kworker/u192:3-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201703"", ""comm"": ""kworker/u193:0-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}]"
15,2026-03-02T19:47:26.344750Z,1772480846.3447502,02_stress_test,0.0,2.3,11824.0,515462.0,0.0,0.0,0.0,,,,,1029,"[{""pid"": ""202272"", ""comm"": ""ps"", ""cpu"": ""100"", ""mem"": ""0.0""}, {""pid"": ""201952"", ""comm"": ""sshd"", ""cpu"": ""0.2"", ""mem"": ""0.0""}, {""pid"": ""201896"", ""comm"": ""sshd"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201334"", ""comm"": ""kworker/u192:6-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201269"", ""comm"": ""kworker/u192:3-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}]"
16,2026-03-02T19:47:29.152432Z,1772480849.1524322,02_stress_test,0.0,2.3,11823.0,515462.0,0.0,0.0,0.0,,,,,1029,"[{""pid"": ""201952"", ""comm"": ""sshd"", ""cpu"": ""0.2"", ""mem"": ""0.0""}, {""pid"": ""201896"", ""comm"": ""sshd"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201334"", ""comm"": ""kworker/u192:6-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201269"", ""comm"": ""kworker/u192:3-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201703"", ""comm"": ""kworker/u193:0-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}]"
17,2026-03-02T19:47:31.951524Z,1772480851.951524,02_stress_test,0.0,2.3,11823.0,515462.0,0.0,0.0,0.0,,,,,1029,"[{""pid"": ""202298"", ""comm"": ""ps"", ""cpu"": ""100"", ""mem"": ""0.0""}, {""pid"": ""201952"", ""comm"": ""sshd"", ""cpu"": ""0.2"", ""mem"": ""0.0""}, {""pid"": ""201896"", ""comm"": ""sshd"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201334"", ""comm"": ""kworker/u192:6-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201269"", ""comm"": ""kworker/u192:3-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}]"
18,2026-03-02T19:47:34.784369Z,1772480854.78437,02_stress_test,0.0,2.3,11824.0,515462.0,0.0,0.0,0.0,,,,,1029,"[{""pid"": ""202311"", ""comm"": ""ps"", ""cpu"": ""100"", ""mem"": ""0.0""}, {""pid"": ""201952"", ""comm"": ""sshd"", ""cpu"": ""0.2"", ""mem"": ""0.0""}, {""pid"": ""201896"", ""comm"": ""sshd"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201334"", ""comm"": ""kworker/u192:6-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201269"", ""comm"": ""kworker/u192:3-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}]"
19,2026-03-02T19:47:37.578337Z,1772480857.578337,02_stress_test,0.0,2.3,11823.0,515462.0,0.0,0.0,0.0,,,,,1029,"[{""pid"": ""201952"", ""comm"": ""sshd"", ""cpu"": ""0.2"", ""mem"": ""0.0""}, {""pid"": ""201896"", ""comm"": ""sshd"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201334"", ""comm"": ""kworker/u192:6-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""201269"", ""comm"": ""kworker/u192:3-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""200621"", ""comm"": ""kworker/u192:0-"", ""cpu"": ""0.0"", ""mem"": ""0.0""}]"
