id,timestamp,epoch,phase,cpu_pct,mem_pct,mem_used_mb,mem_total_mb,load_1m,load_5m,load_15m,disk_read_kbs,disk_write_kbs,net_rx_kbs,net_tx_kbs,process_count,top_processes
1,2026-03-02T20:15:52.811545Z,1772482552.8115454,idle,1.6,2.3,11804.0,515462.0,0.41,3.92,2.57,,,,,1040,"[{""pid"": ""216071"", ""comm"": ""ps"", ""cpu"": ""100"", ""mem"": ""0.0""}, {""pid"": ""215908"", ""comm"": ""python3"", ""cpu"": ""19.4"", ""mem"": ""0.0""}, {""pid"": ""215898"", ""comm"": ""apt-get"", ""cpu"": ""4.1"", ""mem"": ""0.0""}, {""pid"": ""215956"", ""comm"": ""https"", ""cpu"": ""2.0"", ""mem"": ""0.0""}, {""pid"": ""205374"", ""comm"": ""sshd"", ""cpu"": ""0.2"", ""mem"": ""0.0""}]"
2,2026-03-02T20:15:55.606810Z,1772482555.6068108,01_idle_baseline,0.0,2.3,11849.0,515462.0,0.41,3.92,2.57,,,,,1030,"[{""pid"": ""216252"", ""comm"": ""ps"", ""cpu"": ""100"", ""mem"": ""0.0""}, {""pid"": ""216126"", ""comm"": ""packagekitd"", ""cpu"": ""0.7"", ""mem"": ""0.0""}, {""pid"": ""205374"", ""comm"": ""sshd"", ""cpu"": ""0.2"", ""mem"": ""0.0""}, {""pid"": ""215513"", ""comm"": ""sshd"", ""cpu"": ""0.1"", ""mem"": ""0.0""}, {""pid"": ""215457"", ""comm"": ""sshd"", ""cpu"": ""0.0"", ""mem"": ""0.0""}]"
3,2026-03-02T20:15:58.411960Z,1772482558.4119604,01_idle_baseline,0.0,2.3,11848.0,515462.0,0.37,3.85,2.55,,,,,1031,"[{""pid"": ""216126"", ""comm"": ""packagekitd"", ""cpu"": ""0.3"", ""mem"": ""0.0""}, {""pid"": ""205374"", ""comm"": ""sshd"", ""cpu"": ""0.2"", ""mem"": ""0.0""}, {""pid"": ""215513"", ""comm"": ""sshd"", ""cpu"": ""0.1"", ""mem"": ""0.0""}, {""pid"": ""215457"", ""comm"": ""sshd"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""205318"", ""comm"": ""sshd"", ""cpu"": ""0.0"", ""mem"": ""0.0""}]"
4,2026-03-02T20:16:01.203642Z,1772482561.2036421,01_idle_baseline,0.0,2.3,11842.0,515462.0,0.37,3.85,2.55,,,,,1031,"[{""pid"": ""216305"", ""comm"": ""ps"", ""cpu"": ""100"", ""mem"": ""0.0""}, {""pid"": ""205374"", ""comm"": ""sshd"", ""cpu"": ""0.2"", ""mem"": ""0.0""}, {""pid"": ""216126"", ""comm"": ""packagekitd"", ""cpu"": ""0.2"", ""mem"": ""0.0""}, {""pid"": ""215513"", ""comm"": ""sshd"", ""cpu"": ""0.1"", ""mem"": ""0.0""}, {""pid"": ""215457"", ""comm"": ""sshd"", ""cpu"": ""0.0"", ""mem"": ""0.0""}]"
5,2026-03-02T20:16:04.002885Z,1772482564.0028858,01_idle_baseline,0.0,2.3,11840.0,515462.0,0.34,3.79,2.54,,,,,1031,"[{""pid"": ""205374"", ""comm"": ""sshd"", ""cpu"": ""0.2"", ""mem"": ""0.0""}, {""pid"": ""215513"", ""comm"": ""sshd"", ""cpu"": ""0.1"", ""mem"": ""0.0""}, {""pid"": ""216126"", ""comm"": ""packagekitd"", ""cpu"": ""0.1"", ""mem"": ""0.0""}, {""pid"": ""215457"", ""comm"": ""sshd"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""205318"", ""comm"": ""sshd"", ""cpu"": ""0.0"", ""mem"": ""0.0""}]"
6,2026-03-02T20:16:06.803503Z,1772482566.8035035,01_idle_baseline,0.0,2.3,11830.0,515462.0,0.31,3.73,2.52,,,,,1031,"[{""pid"": ""205374"", ""comm"": ""sshd"", ""cpu"": ""0.2"", ""mem"": ""0.0""}, {""pid"": ""215513"", ""comm"": ""sshd"", ""cpu"": ""0.1"", ""mem"": ""0.0""}, {""pid"": ""216126"", ""comm"": ""packagekitd"", ""cpu"": ""0.1"", ""mem"": ""0.0""}, {""pid"": ""215457"", ""comm"": ""sshd"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""205318"", ""comm"": ""sshd"", ""cpu"": ""0.0"", ""mem"": ""0.0""}]"
7,2026-03-02T20:16:09.602826Z,1772482569.6028259,01_idle_baseline,0.0,2.3,11831.0,515462.0,0.31,3.73,2.52,,,,,1031,"[{""pid"": ""205374"", ""comm"": ""sshd"", ""cpu"": ""0.2"", ""mem"": ""0.0""}, {""pid"": ""215513"", ""comm"": ""sshd"", ""cpu"": ""0.1"", ""mem"": ""0.0""}, {""pid"": ""216126"", ""comm"": ""packagekitd"", ""cpu"": ""0.1"", ""mem"": ""0.0""}, {""pid"": ""215457"", ""comm"": ""sshd"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""205318"", ""comm"": ""sshd"", ""cpu"": ""0.0"", ""mem"": ""0.0""}]"
8,2026-03-02T20:16:12.411938Z,1772482572.411938,rest_after_01_idle_baseline,0.0,2.3,11832.0,515462.0,0.29,3.66,2.51,,,,,1031,"[{""pid"": ""205374"", ""comm"": ""sshd"", ""cpu"": ""0.2"", ""mem"": ""0.0""}, {""pid"": ""215513"", ""comm"": ""sshd"", ""cpu"": ""0.1"", ""mem"": ""0.0""}, {""pid"": ""216126"", ""comm"": ""packagekitd"", ""cpu"": ""0.1"", ""mem"": ""0.0""}, {""pid"": ""215457"", ""comm"": ""sshd"", ""cpu"": ""0.0"", ""mem"": ""0.0""}, {""pid"": ""205318"", ""comm"": ""sshd"", ""cpu"": ""0.0"", ""mem"": ""0.0""}]"
9,2026-03-02T20:16:15.235262Z,1772482575.2352629,02_hpl_100pct,0.1,2.3,11839.0,515462.0,0.29,3.66,2.51,,,,,1036,"[{""pid"": ""216439"", ""comm"": ""apport"", ""cpu"": ""13.2"", ""mem"": ""0.0""}, {""pid"": ""216435"", ""comm"": ""mpirun"", ""cpu"": ""8.6"", ""mem"": ""0.0""}, {""pid"": ""205374"", ""comm"": ""sshd"", ""cpu"": ""0.2"", ""mem"": ""0.0""}, {""pid"": ""215513"", ""comm"": ""sshd"", ""cpu"": ""0.1"", ""mem"": ""0.0""}, {""pid"": ""216126"", ""comm"": ""packagekitd"", ""cpu"": ""0.0"", ""mem"": ""0.0""}]"
10,2026-03-02T20:16:18.048497Z,1772482578.0484972,02_hpl_100pct,0.0,2.3,11867.0,515462.0,0.51,3.65,2.51,,,,,1036,"[{""pid"": ""216533"", ""comm"": ""ps"", ""cpu"": ""100"", ""mem"": ""0.0""}, {""pid"": ""216513"", ""comm"": ""mpirun"", ""cpu"": ""5.0"", ""mem"": ""0.0""}, {""pid"": ""216424"", ""comm"": ""bash"", ""cpu"": ""0.5"", ""mem"": ""0.0""}, {""pid"": ""205374"", ""comm"": ""sshd"", ""cpu"": ""0.2"", ""mem"": ""0.0""}, {""pid"": ""215513"", ""comm"": ""sshd"", ""cpu"": ""0.2"", ""mem"": ""0.0""}]"
