id,timestamp,epoch,phase,cpu_pct,mem_pct,mem_used_mb,mem_total_mb,load_1m,load_5m,load_15m,disk_read_kbs,disk_write_kbs,net_rx_kbs,net_tx_kbs,process_count,top_processes
1,2026-03-02T20:45:32.046340Z,1772484332.04634,idle,1.6,2.3,11780.0,515462.0,0.08,0.21,1.18,,,,,1044,"[{""pid"": ""244634"", ""comm"": ""python3"", ""cpu"": ""21.2"", ""mem"": ""0.0""}, {""pid"": ""244686"", ""comm"": ""https"", ""cpu"": ""4.0"", ""mem"": ""0.0""}, {""pid"": ""244621"", ""comm"": ""apt-get"", ""cpu"": ""2.7"", ""mem"": ""0.0""}, {""pid"": ""226784"", ""comm"": ""sshd"", ""cpu"": ""0.5"", ""mem"": ""0.0""}, {""pid"": ""205374"", ""comm"": ""sshd"", ""cpu"": ""0.1"", ""mem"": ""0.0""}]"
2,2026-03-02T20:45:34.852423Z,1772484334.8524237,installing_deps,0.2,2.3,11783.0,515462.0,0.08,0.21,1.18,,,,,1042,"[{""pid"": ""226784"", ""comm"": ""sshd"", ""cpu"": ""0.5"", ""mem"": ""0.0""}, {""pid"": ""244621"", ""comm"": ""apt-get"", ""cpu"": ""0.5"", ""mem"": ""0.0""}, {""pid"": ""205374"", ""comm"": ""sshd"", ""cpu"": ""0.1"", ""mem"": ""0.0""}, {""pid"": ""243961"", ""comm"": ""sshd"", ""cpu"": ""0.1"", ""mem"": ""0.0""}, {""pid"": ""243673"", ""comm"": ""sshd"", ""cpu"": ""0.0"", ""mem"": ""0.0""}]"
3,2026-03-02T20:45:37.668183Z,1772484337.6681836,installing_deps,1.2,2.3,11872.0,515462.0,0.15,0.23,1.17,,,,,1038,"[{""pid"": ""245024"", ""comm"": ""apt-get"", ""cpu"": ""100"", ""mem"": ""0.0""}, {""pid"": ""245028"", ""comm"": ""ps"", ""cpu"": ""100"", ""mem"": ""0.0""}, {""pid"": ""244958"", ""comm"": ""packagekitd"", ""cpu"": ""1.4"", ""mem"": ""0.0""}, {""pid"": ""226784"", ""comm"": ""sshd"", ""cpu"": ""0.5"", ""mem"": ""0.0""}, {""pid"": ""205374"", ""comm"": ""sshd"", ""cpu"": ""0.1"", ""mem"": ""0.0""}]"
4,2026-03-02T20:45:40.473991Z,1772484340.4739919,01_idle,0.1,2.3,11877.0,515462.0,0.15,0.23,1.17,,,,,1035,"[{""pid"": ""226784"", ""comm"": ""sshd"", ""cpu"": ""0.5"", ""mem"": ""0.0""}, {""pid"": ""244958"", ""comm"": ""packagekitd"", ""cpu"": ""0.4"", ""mem"": ""0.0""}, {""pid"": ""205374"", ""comm"": ""sshd"", ""cpu"": ""0.1"", ""mem"": ""0.0""}, {""pid"": ""243961"", ""comm"": ""sshd"", ""cpu"": ""0.1"", ""mem"": ""0.0""}, {""pid"": ""243673"", ""comm"": ""sshd"", ""cpu"": ""0.0"", ""mem"": ""0.0""}]"
5,2026-03-02T20:45:43.274863Z,1772484343.2748637,01_idle,0.1,2.3,11862.0,515462.0,0.22,0.24,1.17,,,,,1036,"[{""pid"": ""226784"", ""comm"": ""sshd"", ""cpu"": ""0.5"", ""mem"": ""0.0""}, {""pid"": ""244958"", ""comm"": ""packagekitd"", ""cpu"": ""0.2"", ""mem"": ""0.0""}, {""pid"": ""243961"", ""comm"": ""sshd"", ""cpu"": ""0.1"", ""mem"": ""0.0""}, {""pid"": ""205374"", ""comm"": ""sshd"", ""cpu"": ""0.1"", ""mem"": ""0.0""}, {""pid"": ""243673"", ""comm"": ""sshd"", ""cpu"": ""0.0"", ""mem"": ""0.0""}]"
6,2026-03-02T20:45:46.089500Z,1772484346.0895002,01_idle,0.1,2.3,11849.0,515462.0,0.22,0.24,1.17,,,,,1036,"[{""pid"": ""245152"", ""comm"": ""ps"", ""cpu"": ""100"", ""mem"": ""0.0""}, {""pid"": ""226784"", ""comm"": ""sshd"", ""cpu"": ""0.5"", ""mem"": ""0.0""}, {""pid"": ""244958"", ""comm"": ""packagekitd"", ""cpu"": ""0.2"", ""mem"": ""0.0""}, {""pid"": ""243961"", ""comm"": ""sshd"", ""cpu"": ""0.2"", ""mem"": ""0.0""}, {""pid"": ""205374"", ""comm"": ""sshd"", ""cpu"": ""0.1"", ""mem"": ""0.0""}]"
7,2026-03-02T20:45:48.892168Z,1772484348.8921683,01_idle,0.0,2.3,11844.0,515462.0,0.2,0.24,1.17,,,,,1036,"[{""pid"": ""226784"", ""comm"": ""sshd"", ""cpu"": ""0.5"", ""mem"": ""0.0""}, {""pid"": ""243961"", ""comm"": ""sshd"", ""cpu"": ""0.2"", ""mem"": ""0.0""}, {""pid"": ""205374"", ""comm"": ""sshd"", ""cpu"": ""0.1"", ""mem"": ""0.0""}, {""pid"": ""244958"", ""comm"": ""packagekitd"", ""cpu"": ""0.1"", ""mem"": ""0.0""}, {""pid"": ""226737"", ""comm"": ""sshd"", ""cpu"": ""0.0"", ""mem"": ""0.0""}]"
8,2026-03-02T20:45:51.702091Z,1772484351.702091,rest_after_01_idle,0.0,2.3,11843.0,515462.0,0.2,0.24,1.17,,,,,1036,"[{""pid"": ""226784"", ""comm"": ""sshd"", ""cpu"": ""0.5"", ""mem"": ""0.0""}, {""pid"": ""243961"", ""comm"": ""sshd"", ""cpu"": ""0.2"", ""mem"": ""0.0""}, {""pid"": ""205374"", ""comm"": ""sshd"", ""cpu"": ""0.1"", ""mem"": ""0.0""}, {""pid"": ""244958"", ""comm"": ""packagekitd"", ""cpu"": ""0.1"", ""mem"": ""0.0""}, {""pid"": ""226737"", ""comm"": ""sshd"", ""cpu"": ""0.0"", ""mem"": ""0.0""}]"
9,2026-03-02T20:45:54.502192Z,1772484354.502193,02_hpl_full,0.0,2.3,11854.0,515462.0,0.19,0.23,1.16,,,,,1041,"[{""pid"": ""245260"", ""comm"": ""apport"", ""cpu"": ""9.4"", ""mem"": ""0.0""}, {""pid"": ""245252"", ""comm"": ""mpirun"", ""cpu"": ""6.1"", ""mem"": ""0.0""}, {""pid"": ""226784"", ""comm"": ""sshd"", ""cpu"": ""0.5"", ""mem"": ""0.0""}, {""pid"": ""243961"", ""comm"": ""sshd"", ""cpu"": ""0.2"", ""mem"": ""0.0""}, {""pid"": ""205374"", ""comm"": ""sshd"", ""cpu"": ""0.1"", ""mem"": ""0.0""}]"
10,2026-03-02T20:45:57.252207Z,1772484357.2522078,02_hpl_full,0.0,2.3,11854.0,515462.0,0.41,0.28,1.17,,,,,1040,"[{""pid"": ""245384"", ""comm"": ""apport"", ""cpu"": ""111"", ""mem"": ""0.0""}, {""pid"": ""245379"", ""comm"": ""mpirun"", ""cpu"": ""41.1"", ""mem"": ""0.0""}, {""pid"": ""226784"", ""comm"": ""sshd"", ""cpu"": ""0.5"", ""mem"": ""0.0""}, {""pid"": ""245241"", ""comm"": ""bash"", ""cpu"": ""0.5"", ""mem"": ""0.0""}, {""pid"": ""243961"", ""comm"": ""sshd"", ""cpu"": ""0.2"", ""mem"": ""0.0""}]"
